#scaled time 	 ecdf 
0.0001198338926902967 	        0.0
0.00012171925983609779 	        0.0
0.00012363428978592422 	        0.0
0.00012557944922974911 	        0.0
0.0001275552122000589 	        0.0
0.00012956206018737432 	        0.0
0.0001316004822575885 	        0.0
0.0001336709751711524 	        0.0
0.00013577404350413402 	        0.0
0.0001379101997711831 	        0.0
0.00014007996455042994 	        0.0
0.0001422838666103498 	        0.0
0.0001445224430386228 	        0.0
0.00014679623937302155 	        0.0
0.00014910580973435787 	        0.0
0.0001514517169615207 	        0.0
0.00015383453274864014 	        0.0
0.00015625483778440764 	        0.0
0.00015871322189358927 	        0.0
0.00016121028418076506 	        0.0
0.00016374663317632998 	        0.0
0.0001663228869847919 	        0.0
0.0001689396734354027 	        0.0
0.00017159763023515942 	        0.0
0.00017429740512421205 	        0.0
0.00017703965603371773 	        0.0
0.00017982505124617686 	        0.0
0.00018265426955829293 	        0.0
0.00018552800044639405 	        0.0
0.00018844694423445746 	        0.0
0.00019141181226477744 	        0.0
0.0001944233270713183 	        0.0
0.0001974822225557951 	        0.0
0.0002005892441665236 	        0.0
0.00020374514908008616 	        0.0
0.00020695070638585363 	        0.0
0.0002102066972734117 	        0.0
0.0002135139152229354 	        0.0
0.0002168731661985592 	        0.0
0.00022028526884478936 	        0.0
0.00022375105468600616 	        0.0
0.0002272713683291056 	        0.0
0.0002308470676693278 	        0.0
0.00023447902409932627 	        0.0
0.00023816812272152405 	        0.0
0.0002419152625638121 	        0.0
0.0002457213567986411 	        0.0
0.00024958733296556013 	        0.0
0.0002535141331972569 	        0.0
0.00025750271444915387 	        0.0
0.0002615540487326172 	        0.0
0.00026566912335183353 	        0.0
0.000269848941144416 	        0.0
0.0002740945207257934 	        0.0
0.0002784068967374453 	        0.0
0.00028278712009904285 	        0.0
0.0002872362582645563 	        0.0
0.00029175539548239183 	        0.0
0.00029634563305962143 	        0.0
0.0003010080896303702 	        0.0
0.0003057439014284239 	        0.0
0.00031055422256413134 	        0.0
0.0003154402253056547 	        0.0
0.0003204031003646532 	        0.0
0.0003254440571864559 	        0.0
0.0003305643242448024 	        0.0
0.0003357651493412198 	        0.0
0.00034104779990911033 	        0.0
0.0003464135633226232 	        0.0
0.000351863747210384 	        0.0
0.00035739967977416594 	        0.0
0.00036302271011256533 	        0.0
0.00036873420854977934 	        0.0
0.0003745355669695498 	        0.0
0.0003804281991543636 	        0.0
0.0003864135411299897 	        0.0
0.00039249305151543623 	        0.0
0.0003986682118784141 	        0.0
0.0004049405270963912 	        0.0
0.00041131152572333285 	        0.0
0.00041778276036220295 	        0.0
0.000424355808043335 	        0.0
0.00043103227060875044 	        0.0
0.0004378137751025253 	        0.0
0.00044470197416729857 	        0.0
0.00045169854644701887 	        0.0
0.0004588051969960278 	        0.0
0.0004660236576945768 	        0.0
0.0004733556876708892 	        0.0
0.0004808030737298505 	        0.0
0.000488367630788455 	        0.0
0.0004960512023180964 	        0.0
0.0005038556607938193 	        0.0
0.0005117829081506389 	        0.0
0.0005198348762470394 	        0.0
0.0005280135273357657 	        0.0
0.0005363208545420189 	        0.0
0.000544758882349184 	        0.0
0.0005533296670921854 	        0.0
0.0005620352974586195 	        0.0
0.0005708778949977615 	        0.0
0.0005798596146375844 	        0.0
0.0005889826452099117 	        0.0
0.0005982492099838332 	        0.0
0.0006076615672075118 	        0.0
0.0006172220106585133 	        0.0
0.0006269328702028027 	        0.0
0.0006367965123625208 	        0.0
0.0006468153408927086 	        0.0
0.0006569917973670962 	        0.0
0.000667328361773111 	        0.0
0.0006778275531162473 	        0.0
