#scaled time 	 ecdf 
0.0010303629812417714 	        0.0
0.0010399822988092476 	        0.0
0.0010496914209137155 	        0.0
0.001059491185957153 	        0.0
0.0010693824401687329 	        0.0
0.001079366037677902 	        0.0
0.0010894428405881337 	        0.0
0.0010996137190513726 	        0.0
0.0011098795513431751 	        0.0
0.0011202412239385462 	        0.0
0.001130699631588495 	        0.0
0.001141255677397293 	        0.0
0.0011519102729004626 	        0.0
0.0011626643381434834 	        0.0
0.001173518801761249 	        0.0
0.0011844746010582512 	        0.0
0.0011955326820895177 	        0.0
0.0012066939997423091 	        0.0
0.00121795951781857 	        0.0
0.0012293302091181612 	        0.0
0.00124080705552286 	        0.0
0.0012523910480811472 	        0.0
0.0012640831870937882 	        0.0
0.001275884482200206 	        0.0
0.001287795952465672 	        0.0
0.0012998186264693017 	        0.0
0.0013119535423928737 	        0.0
0.001324201748110477 	        0.0
0.0013365643012790023 	        0.0
0.0013490422694294687 	        0.0
0.0013616367300592085 	        0.0
0.0013743487707249117 	        0.0
0.0013871794891365343 	        0.0
0.0014001299932520955 	        0.0
0.0014132014013733464 	        0.0
0.0014263948422423391 	        0.0
0.0014397114551388975 	        0.0
0.00145315238997899 	        0.0
0.0014667188074140363 	        0.0
0.001480411878931126 	        0.0
0.0014942327869541803 	        0.0
0.0015081827249460577 	        0.0
0.0015222628975116064 	        0.0
0.0015364745205016937 	        0.0
0.00155081882111819 	        0.0
0.001565297038019944 	        0.0
0.0015799104214297372 	        0.0
0.0015946602332422516 	        0.0
0.001609547747133032 	        0.0
0.00162457424866847 	        0.0
0.0016397410354168195 	        0.0
0.001655049417060235 	        0.0
0.0016705007155078768 	        0.0
0.0016860962650100534 	        0.0
0.0017018374122734381 	        0.0
0.0017177255165773625 	        0.0
0.0017337619498911845 	        0.0
0.0017499480969927722 	        0.0
0.0017662853555880749 	        0.0
0.0017827751364318195 	        0.0
0.0017994188634493334 	        0.0
0.0018162179738594971 	        0.0
0.0018331739182988606 	        0.0
0.0018502881609469021 	        0.0
0.0018675621796524666 	        0.0
0.0018849974660613729 	        0.0
0.0019025955257452323 	        0.0
0.0019203578783314496 	        0.0
0.0019382860576344482 	        0.0
0.001956381611788118 	        0.0
0.0019746461033795007 	        0.0
0.001993081109583717 	        0.0
0.002011688222300167 	        0.0
0.0020304690482899897 	        0.0
0.0020494252093148113 	        0.0
0.002068558342276781 	        0.0
0.002087870099359932 	        0.0
0.0021073621481728427 	        0.0
0.0021270361718926413 	        0.0
0.0021468938694103527 	        0.0
0.0021669369554775915 	        0.0
0.0021871671608546493 	        0.0
0.0022075862324599394 	        0.0
0.0022281959335208506 	        0.0
0.0022489980437259984 	        0.0
0.002269994359378915 	        0.0
0.0022911866935531587 	        0.0
0.0023125768762488736 	        0.0
0.0023341667545508193 	        0.0
0.002355958192787868 	        0.0
0.002377953072693987 	        0.0
0.002400153293570742 	        0.0
0.0024225607724512968 	        0.0
0.0024451774442659584 	        0.0
0.002468005262009252 	        0.0
0.00249104619690858 	        0.0
0.0025143022385944315 	        0.0
0.002537775395272195 	        0.0
0.002561467693895572 	        0.0
0.0025853811803415983 	        0.0
0.0026095179195873247 	        0.0
0.002633879995888123 	        0.0
0.002658469512957669 	        0.0
0.002683288594149594 	        0.0
0.002708339382640853 	        0.0
0.002733624041616787 	        0.0
0.0027591447544579144 	        0.0
0.0027849037249284784 	        0.0
0.0028109031773667333 	        0.0
0.0028371453568770367 	        0.0
0.002863632529523709 	        0.0
0.002890366982526713 	        0.0
0.0029173510244591655 	        0.0
0.0029445869854466747 	        0.0
0.0029720772173685668 	        0.0
0.0029998240940609664 	        0.0
0.0030278300115217835 	        0.0
0.003056097388117616 	        0.0
0.003084628664792568 	        0.0
0.0031134263052790493 	        0.0
0.0031424927963105095 	        0.0
0.003171830647836182 	        0.0
0.0032014423932378057 	        0.0
0.003231330589548411 	        0.0
0.0032614978176731106 	        0.0
0.0032919466826119665 	        0.0
0.003322679813684941 	        0.0
0.003353699864758943 	        0.0
0.0033850095144769853 	        0.0
0.003416611466489508 	        0.0
0.003448508449687834 	        0.0
0.0034807032184398065 	        0.0
0.003513198552827652 	        0.0
0.0035459972588880325 	        0.0
0.0035791021688543583 	        0.0
0.003612516141401353 	        0.0
0.003646242061891913 	        0.0
0.0036802828426262483 	        0.0
0.003714641423093386 	        0.0
0.003749320770224989 	        0.0
0.0037843238786515613 	        0.0
0.003819653770961027 	        0.0
0.0038553134979597593 	        0.0
0.0038913061389360074 	        0.0
0.003927634801925805 	        0.0
0.00396430262398135 	        0.0
0.004001312771441909 	        0.0
0.004038668440207212 	        0.0
0.004076372856013452 	        0.0
0.004114429274711821 	        0.0
0.00415284098254965 	        0.0
0.004191611296454203 	        0.0
0.004230743564319086 	        0.0
0.00427024116529335 	        0.0
0.0043101075100732845 	        0.0
0.004350346041196944 	        0.0
0.004390960233341398 	        0.0
0.004431953593622805 	        0.0
0.0044733296618992445 	        0.0
0.00451509201107639 	        0.0
0.004557244247416029 	        0.0
0.004599790010847491 	        0.0
0.004642732975281947 	        0.0
0.004686076848929666 	        0.0
0.00472982537462022 	        0.0
0.004773982330125697 	        0.0
0.004818551528486894 	        0.0
0.0048635368183426115 	        0.0
0.004908942084261979 	        0.0
0.004954771247079877 	        0.0
0.005001028264235539 	        0.0
0.005047717130114269 	        0.0
0.005094841876392362 	        0.0
0.005142406572385253 	        0.0
0.005190415325398914 	        0.0
0.005238872281084505 	        0.0
0.0052877816237963966 	        0.0
0.005337147576953467 	        0.0
0.005386974403403824 	        0.0
0.005437266405792881 	        0.0
0.005488027926934932 	        0.0
0.005539263350188144 	        0.0
0.0055909770998330745 	        0.0
0.005643173641454712 	        0.0
0.005695857482328098 	        0.0
0.005749033171807515 	        0.0
0.005802705301719366 	        0.0
0.005856878506758673 	        0.0
0.00591155746488927 	        0.0
0.0059667468977477964 	        0.0
0.006022451571051389 	        0.0
0.006078676295009222 	        0.0
0.006135425924737876 	        0.0
0.006192705360680593 	        0.0
0.006250519549030417 	        0.0
0.006308873482157341 	        0.0
0.006367772199039387 	        0.0
0.006427220785697742 	        0.0
0.00648722437563592 	        0.0
0.0065477881502830895 	        0.0
0.006608917339441478 	        0.0
0.006670617221737977 	        0.0
0.006732893125079962 	        0.0
0.00679575042711538 	        0.0
0.006859194555697087 	        0.0
0.006923230989351598 	        0.0
0.006987865257752148 	        0.0
0.007053102942196169 	        0.0
0.007118949676087285 	        0.0
0.007185411145421747 	        0.0
0.007252493089279428 	        0.0
0.007320201300319411 	        0.0
0.007388541625280201 	        0.0
0.0074575199654845735 	        0.0
0.0075271422773492075 	        0.0
0.00759741457289901 	        0.0
0.007668342920286274 	        0.0
0.007739933444314653 	        0.0
0.007812192326968086 	        0.0
0.007885125807944605 	        0.0
0.007958740185195143 	        0.0
0.008033041815467379 	        0.0
0.008108037114854664 	        0.0
0.008183732559350034 	        0.0
0.008260134685405462 	        0.0
0.008337250090496287 	        0.0
0.008415085433690874 	        0.0
0.008493647436225707 	        0.0
0.008572942882085734 	        0.0
0.008652978618590195 	        0.0
0.008733761556983891 	        0.0
0.008815298673034004 	        0.0
0.008897597007632428 	        0.0
0.008980663667403814 	        0.0
0.009064505825319211 	        0.0
0.00914913072131548 	        0.0
0.009234545662920446 	        0.0
0.009320758025883967 	        0.0
0.009407775254814808 	        0.0
0.00949560486382351 	        0.0
0.009584254437171251 	        0.0
0.009673731629924761 	        0.0
0.009764044168617326 	        0.0
0.00985519985191604 	        0.0
0.009947206551295206 	        0.0
0.01004007221171603 	        0.0
0.01013380485231274 	        0.0
0.010228412567085007 	        0.0
0.01032390352559691 	        0.0
0.010420285973682358 	        0.0
0.01051756823415717 	        0.0
0.010615758707537757 	        0.0
0.010714865872766497 	        0.0
0.010814898287943953 	        0.0
0.010915864591067838 	        0.0
0.011017773500778963 	        0.0
0.011120633817114072 	        0.0
0.011224454422265776 	        0.0
0.01132924428134953 	        0.0
0.011435012443177775 	        0.0
0.011541768041041362 	        0.0
0.011649520293498179 	        0.0
0.011758278505169244 	        0.0
0.011868052067542125 	        0.0
0.011978850459781957 	        0.0
0.01209068324954997 	        0.0
0.01220356009382966 	        0.0
0.012317490739760724 	        0.0
0.012432485025480701 	        0.0
0.012548552880974558 	        0.0
0.012665704328932144 	        0.0
0.012783949485613646 	        0.0
0.012903298561723205 	        0.0
0.013023761863290566 	        0.0
0.013145349792561082 	        0.0
0.013268072848893916 	        0.0
0.013391941629668726 	        0.0
0.013516966831200754 	        0.0
0.013643159249664447 	        0.0
0.013770529782025783 	        0.0
0.013899089426983187 	        0.0
0.01402884928591734 	        0.0
0.014159820563849766 	        0.0
0.014292014570410438 	        0.0
0.014425442720814379 	        0.0
0.014560116536847361 	        0.0
0.014696047647860887 	        0.0
0.014833247791776347 	        0.0
0.014971728816098673 	        0.0
0.015111502678939338 	        0.0
0.015252581450049004 	        0.0
0.015394977311859763 	        0.0
0.015538702560537073 	        0.0
0.015683769607041622 	        0.0
0.01583019097820098 	        0.0
0.015977979317791352 	        0.0
0.0161271473876294 	        0.0
0.016277708068674186 	        0.0
0.016429674362139567 	        0.0
0.016583059390616786 	        0.0
0.0167378763992077 	        0.0
0.016894138756668464 	        0.0
0.017051859956564004 	        0.0
0.017211053618433187 	        0.0
0.017371733488964872 	        0.0
0.017533913443185015 	        0.0
0.01769760748565475 	        0.0
0.017862829751679774 	        0.0
0.01802959450853088 	        0.0
0.018197916156676045 	        0.0
0.018367809231023897 	        0.0
0.0185392884021788 	        0.0
0.018712368477707783 	        0.0
0.018887064403419095 	        0.0
0.019063391264652896 	        0.0
0.019241364287583856 	        0.0
0.01942099884053596 	        0.0
0.01960231043530964 	        0.0
0.019785314728521186 	        0.0
0.0199700275229548 	        0.0
0.020156464768927115 	        0.0
0.02034464256566461 	        0.0
0.020534577162693777 	        0.0
0.02072628496124428 	        0.0
0.02091978251566529 	        0.0
0.02111508653485491 	        0.0
0.02131221388370311 	        0.0
0.021511181584547952 	        0.0
0.02171200681864558 	        0.0
0.021914706927653824 	        0.0
0.02211929941512966 	        0.0
0.022325801948040732 	        0.0
0.022534232358290874 	        0.0
0.022744608644259975 	        0.0
0.022956948972358168 	        0.0
0.023171271678594483 	        0.0
0.023387595270160294 	        0.0
0.023605938427027344 	        0.0
0.023826320003560896 	        0.0
0.024048759030147762 	        0.0
0.024273274714839674 	        0.0
0.024499886445011932 	        0.0
0.024728613789037478 	        0.0
0.02495947649797676 	        0.0
0.025192494507283187 	        0.0
0.02542768793852468 	        0.0
0.025665077101121113 	        0.0
0.025904682494098167 	        0.0
0.026146524807857407 	        0.0
0.026390624925962926 	        0.0
0.02663700392694475 	        0.0
0.026885683086118915 	        0.0
0.02713668387742472 	        0.0
0.02739002797527903 	        0.0
0.027645737256447814 	        0.0
0.0279038338019354 	        0.0
0.02816433989889106 	        0.0
0.028427278042533675 	        0.0
0.028692670938094144 	        0.0
0.0289605415027761 	        0.0
0.029230912867734833 	        0.0
0.02950380838007466 	        0.0
0.02977925160486509 	        0.0
0.03005726632717561 	        0.0
0.030337876554129676 	        0.0
0.03062110651697767 	        0.0
0.030906980673189425 	        0.0
0.03119552370856611 	        0.0
0.03148676053937187 	        0.0
0.03178071631448549 	        0.0
0.03207741641757195 	        0.0
0.03237688646927444 	        0.0
0.03267915232942668 	        0.0
0.03298424009928603 	        0.0
0.033292176123787355 	        0.0
0.03360298699381793 	        0.0
0.033916699548513715 	        0.0
0.034233340877576825 	        0.0
0.034552938323614925 	        0.0
0.03487551948450224 	        0.0
0.03520111221576265 	        0.0
0.03552974463297519 	        0.0
0.03586144511420173 	        0.0
0.03619624230243766 	        0.0
0.03653416510808508 	        0.0
0.036875242711449416 	        0.0
0.037219504565259146 	        0.0
0.03756698039720903 	        0.0
0.03791770021252733 	        0.0
0.0382716942965666 	        0.0
0.038628993217419104 	        0.0
0.03898962782855624 	        0.0
0.03935362927149296 	        0.0
0.03972102897847681 	        0.0
0.04009185867520214 	        0.0
0.04046615038354979 	        0.0
0.04084393642435211 	        0.0
0.04122524942018407 	        0.0
0.04161012229818018 	        0.0
0.04199858829287782 	        0.0
0.0423906809490872 	        0.0
